text,label
随后，他下车向执勤人员询问防控情况，当听说自从在这里设立检查点以来，还没有发现一例发热的乘客，但大家仍然严格执行规定、逢车必检、一丝不苟时，娄勤俭对这种高度负责的工作态度予以肯定，并向大家表示感谢和慰问。,"[{""start"": 41, ""end"": 43, ""text"": ""发热"", ""labels"": [""SYM""]}]"
",另一边，郑教练的健身私教工作室也与同行们一样，陷入了前所未有的危机。","[{""start"": 5, ""end"": 8, ""text"": ""郑教练"", ""labels"": [""PER""]}]"
此时台当局不仅限制口罩出口，还对出境旅客随身携带的口罩数进行管制。,"[{""start"": 25, ""end"": 27, ""text"": ""口罩"", ""labels"": [""TOOL""]}, {""start"": 9, ""end"": 11, ""text"": ""口罩"", ""labels"": [""TOOL""]}]"
此前圣路易斯联储主席布拉德和达拉斯联储主席卡普兰也表示，进一步的降息是可能的。,"[{""start"": 2, ""end"": 8, ""text"": ""圣路易斯联储"", ""labels"": [""ORG""]}, {""start"": 10, ""end"": 13, ""text"": ""布拉德"", ""labels"": [""PER""]}, {""start"": 14, ""end"": 19, ""text"": ""达拉斯联储"", ""labels"": [""ORG""]}, {""start"": 21, ""end"": 24, ""text"": ""卡普兰"", ""labels"": [""PER""]}]"
”贾楠表示。,"[{""start"": 1, ""end"": 3, ""text"": ""贾楠"", ""labels"": [""PER""]}]"
",他进一步指出，春运后半程客流大幅缩水，旅游流、商务公务流等弹性客流大幅减少，旅客流局部地区甚至归零，返岗等刚性客流峰值会减少并拉长，将溢出春运期。","[{""start"": 8, ""end"": 10, ""text"": ""春运"", ""labels"": [""TIME""]}, {""start"": 70, ""end"": 72, ""text"": ""春运"", ""labels"": [""TIME""]}]"
2011-2012年，全球经济复苏放缓，IMF在2012年初将全球经济增长预测由4%下调至3.25%，对中国的经济预测也由9%下调至8.25%。,"[{""start"": 0, ""end"": 10, ""text"": ""2011-2012年"", ""labels"": [""TIME""]}, {""start"": 24, ""end"": 29, ""text"": ""2012年"", ""labels"": [""TIME""]}, {""start"": 20, ""end"": 23, ""text"": ""IMF"", ""labels"": [""ORG""]}, {""start"": 52, ""end"": 54, ""text"": ""中国"", ""labels"": [""LOC""]}]"
"”,点击进入专题：,聚焦新型冠状病毒肺炎疫情,责任编辑：张申","[{""start"": 12, ""end"": 20, ""text"": ""新型冠状病毒肺炎"", ""labels"": [""DIS""]}, {""start"": 28, ""end"": 30, ""text"": ""张申"", ""labels"": [""PER""]}]"
2011年1月，五洲工程设计研究院（原兵器五院）与中兵勘察设计研究院（原兵器七院）重组为中国五洲集团，成为集工程设计综合甲级、工程勘察综合甲级、工程监理综合甲级等行业最高资质于一身，为军工和民用市场提供全过程工程服务的大型企业集团。,"[{""start"": 0, ""end"": 7, ""text"": ""2011年1月"", ""labels"": [""TIME""]}, {""start"": 8, ""end"": 17, ""text"": ""五洲工程设计研究院"", ""labels"": [""ORG""]}, {""start"": 19, ""end"": 23, ""text"": ""兵器五院"", ""labels"": [""ORG""]}, {""start"": 25, ""end"": 34, ""text"": ""中兵勘察设计研究院"", ""labels"": [""ORG""]}, {""start"": 36, ""end"": 40, ""text"": ""兵器七院"", ""labels"": [""ORG""]}, {""start"": 44, ""end"": 49, ""text"": ""中国五洲集"", ""labels"": [""ORG""]}]"
",新京报记者?马瑾倩,北京市商务局?蔬菜品种和数量大幅增加，市场供应基本稳定,针对前几日市民反映本市部分超市门店、便利店、菜店等零售终端大白菜、白萝卜等蔬菜品种供应短缺问题，北京市商务局新闻发言人刘梅英介绍，市区商务部门和蔬菜批发、零售企业立即行动组织货源，加大库存，强化物流配送。","[{""start"": 1, ""end"": 4, ""text"": ""新京报"", ""labels"": [""ORG""]}, {""start"": 6, ""end"": 10, ""text"": ""?马瑾倩"", ""labels"": [""PER""]}, {""start"": 11, ""end"": 17, ""text"": ""北京市商务局"", ""labels"": [""ORG""]}]"
",还有民生银行，联合好未来旗下学而思轻课推出“疫情期间小学生免费学”公益活动，在疫情期间免费为小学阶段的学生推出语文、数学和英语课程，保障在家期间的小学生们快乐学习、做好复习，不受疫情影响。","[{""start"": 3, ""end"": 7, ""text"": ""民生银行"", ""labels"": [""ORG""]}]"
从2月23日开始，他们对返岗的工人全部进行核酸检测。,"[{""start"": 1, ""end"": 6, ""text"": ""2月23日"", ""labels"": [""TIME""]}, {""start"": 21, ""end"": 25, ""text"": ""核酸检测"", ""labels"": [""TREAT""]}]"
",3月5日，有媒体报道援引比亚迪总裁办公室主任李巍说法称，“我们现在每天以30到50万片的速度在增加，每天有5-10台左右的新口罩机器能够实现量产状态，预计在3月初可以达到每天500万只口罩的产能”。","[{""start"": 1, ""end"": 5, ""text"": ""3月5日"", ""labels"": [""TIME""]}, {""start"": 13, ""end"": 16, ""text"": ""比亚迪"", ""labels"": [""ORG""]}, {""start"": 23, ""end"": 25, ""text"": ""李巍"", ""labels"": [""PER""]}, {""start"": 63, ""end"": 65, ""text"": ""口罩"", ""labels"": [""TOOL""]}, {""start"": 79, ""end"": 82, ""text"": ""3月初"", ""labels"": [""TIME""]}, {""start"": 93, ""end"": 95, ""text"": ""口罩"", ""labels"": [""TOOL""]}]"
",风险提示：1）特斯拉4月新电池技术低预期；2）新能源产业链终端需求低预期；3）金属价格下跌等风险等。","[{""start"": 8, ""end"": 11, ""text"": ""特斯拉"", ""labels"": [""ORG""]}, {""start"": 11, ""end"": 13, ""text"": ""4月"", ""labels"": [""TIME""]}]"
”徐起向记者表示，realme的商业模式是以“轻资产、短渠道、偏电商”的互联网运营方式为主，所以受到疫情影响后能够比较快速恢复，影响相对也较小。,"[{""start"": 1, ""end"": 3, ""text"": ""徐起"", ""labels"": [""PER""]}, {""start"": 9, ""end"": 15, ""text"": ""realme"", ""labels"": [""ORG""]}]"
新加坡航空甚至管理层带头降薪。,"[{""start"": 0, ""end"": 5, ""text"": ""新加坡航空"", ""labels"": [""ORG""]}]"
"原标题：斯洛伐克总理因呼吸系统感染和高烧入院,参考消息网2月24日报道,据多家外媒证实，斯洛伐克总理彼得·佩列格里尼在22日因呼吸系统感染和高烧入院治疗。","[{""start"": 4, ""end"": 8, ""text"": ""斯洛伐克"", ""labels"": [""LOC""]}, {""start"": 18, ""end"": 20, ""text"": ""高烧"", ""labels"": [""SYM""]}, {""start"": 25, ""end"": 28, ""text"": ""消息网"", ""labels"": [""ORG""]}, {""start"": 28, ""end"": 33, ""text"": ""2月24日"", ""labels"": [""TIME""]}, {""start"": 44, ""end"": 48, ""text"": ""斯洛伐克"", ""labels"": [""LOC""]}, {""start"": 50, ""end"": 58, ""text"": ""彼得·佩列格里尼"", ""labels"": [""PER""]}, {""start"": 59, ""end"": 62, ""text"": ""22日"", ""labels"": [""TIME""]}, {""start"": 63, ""end"": 69, ""text"": ""呼吸系统感染"", ""labels"": [""SYM""]}, {""start"": 70, ""end"": 72, ""text"": ""高烧"", ""labels"": [""SYM""]}, {""start"": 11, ""end"": 17, ""text"": ""呼吸系统感染"", ""labels"": [""SYM""]}]"
其中，中国已经成为日产汽车最重要的销售市场，占2019年总销量的29.9%；美国仅为第二大市场，2019年销量为134.57万辆，占日产汽车2019年总销量的26.6%。,"[{""start"": 3, ""end"": 5, ""text"": ""中国"", ""labels"": [""LOC""]}, {""start"": 23, ""end"": 28, ""text"": ""2019年"", ""labels"": [""TIME""]}, {""start"": 48, ""end"": 53, ""text"": ""2019年"", ""labels"": [""TIME""]}, {""start"": 38, ""end"": 40, ""text"": ""美国"", ""labels"": [""LOC""]}]"
",今天是2月16日，《新闻联播》继续重点关注新冠肺炎疫情。","[{""start"": 4, ""end"": 9, ""text"": ""2月16日"", ""labels"": [""TIME""]}, {""start"": 10, ""end"": 16, ""text"": ""《新闻联播》"", ""labels"": [""ORG""]}, {""start"": 22, ""end"": 26, ""text"": ""新冠肺炎"", ""labels"": [""DIS""]}]"
"市场监管总局?,国家药监局?,国家知识产权局,支持复工复产十条,划重点：,市场监管总局、国家药监局、国家知识产权局发布支持复工复产十条。","[{""start"": 0, ""end"": 6, ""text"": ""市场监管总局"", ""labels"": [""ORG""]}, {""start"": 8, ""end"": 13, ""text"": ""国家药监局"", ""labels"": [""ORG""]}, {""start"": 15, ""end"": 22, ""text"": ""国家知识产权局"", ""labels"": [""ORG""]}, {""start"": 44, ""end"": 49, ""text"": ""国家药监局"", ""labels"": [""ORG""]}, {""start"": 50, ""end"": 57, ""text"": ""国家知识产权局"", ""labels"": [""ORG""]}]"
陈仕清刚进入群演通告群的时候，排在第87位，现在群里的总人数还是100多，但他已经排在第13位了。,"[{""start"": 0, ""end"": 3, ""text"": ""陈仕清"", ""labels"": [""PER""]}]"
",新型冠状病毒怕热,经过病毒序列比对分析，推测新型冠状病毒的自然宿主可能是蝙蝠。","[{""start"": 1, ""end"": 7, ""text"": ""新型冠状病毒"", ""labels"": [""DIS""]}, {""start"": 23, ""end"": 29, ""text"": ""新型冠状病毒"", ""labels"": [""DIS""]}]"
”国科嘉和基金管理合伙人王戈表示。,"[{""start"": 1, ""end"": 4, ""text"": ""国科嘉"", ""labels"": [""ORG""]}, {""start"": 12, ""end"": 14, ""text"": ""王戈"", ""labels"": [""PER""]}]"
2018年8月17日，汕头市政府领导与陈盛银一行座谈，当时就希望国寿广东分公司把握机遇，发挥金融专业优势和服务功能，扩大业务规模，加强金融服务，在产业发展、重大基础设施项目建设、民生保障等方面与汕头开展对接合作，实现共赢。,"[{""start"": 0, ""end"": 10, ""text"": ""2018年8月17日"", ""labels"": [""TIME""]}, {""start"": 11, ""end"": 14, ""text"": ""汕头市"", ""labels"": [""LOC""]}, {""start"": 19, ""end"": 22, ""text"": ""陈盛银"", ""labels"": [""PER""]}, {""start"": 32, ""end"": 39, ""text"": ""国寿广东分公司"", ""labels"": [""ORG""]}, {""start"": 97, ""end"": 99, ""text"": ""汕头"", ""labels"": [""LOC""]}]"
",一是长江商学院企业经营状况指数，1月23日公布1月数据。","[{""start"": 3, ""end"": 8, ""text"": ""长江商学院"", ""labels"": [""ORG""]}, {""start"": 17, ""end"": 22, ""text"": ""1月23日"", ""labels"": [""TIME""]}, {""start"": 24, ""end"": 26, ""text"": ""1月"", ""labels"": [""TIME""]}]"
",本周二美联储紧急降息，更是引发金融市场巨震，因担忧新冠疫情造成的经济影响，美国本周放松货币政策，此举危及美元持续了多年的涨势，提振全球其他货币。","[{""start"": 4, ""end"": 7, ""text"": ""美联储"", ""labels"": [""ORG""]}, {""start"": 26, ""end"": 28, ""text"": ""新冠"", ""labels"": [""DIS""]}, {""start"": 38, ""end"": 40, ""text"": ""美国"", ""labels"": [""LOC""]}]"
",上述机构指出，设备制造商有望率先受益，建议关注国内快递柜制造商龙头新北洋、智莱科技、三泰控股。","[{""start"": 34, ""end"": 37, ""text"": ""新北洋"", ""labels"": [""ORG""]}, {""start"": 38, ""end"": 42, ""text"": ""智莱科技"", ""labels"": [""ORG""]}, {""start"": 43, ""end"": 47, ""text"": ""三泰控股"", ""labels"": [""ORG""]}]"
"”,春节期间接到疫情管控宣传排摸任务以来，沈怡敏就没休息过。","[{""start"": 2, ""end"": 4, ""text"": ""春节"", ""labels"": [""TIME""]}, {""start"": 21, ""end"": 24, ""text"": ""沈怡敏"", ""labels"": [""PER""]}]"
",疫情实时动态,微信在“看一看”入口添加“热点话题”并将“肺炎疫情实时动态”设置为置顶，对疫情进行实时播报滚动。","[{""start"": 29, ""end"": 31, ""text"": ""肺炎"", ""labels"": [""DIS""]}]"
",2月4日，新希望六和发布公告称，当前疫情对公司生产经营的影响，主要体现为部分工厂复工延迟，对生产建设进度有所影响；部分区域交通管控影响人员、原料以及产品的正常流动与运输等。","[{""start"": 1, ""end"": 5, ""text"": ""2月4日"", ""labels"": [""TIME""]}, {""start"": 6, ""end"": 11, ""text"": ""新希望六和"", ""labels"": [""ORG""]}]"
”新兴际华集团下属际华股份总经理袁海黎日前签下了一份特殊的“军令状”。,"[{""start"": 1, ""end"": 7, ""text"": ""新兴际华集团"", ""labels"": [""ORG""]}, {""start"": 16, ""end"": 19, ""text"": ""袁海黎"", ""labels"": [""PER""]}]"
",在距离医务工作者0.6米内咳嗽，他们被大液滴直接感染的风险会上升，达到14%。","[{""start"": 14, ""end"": 16, ""text"": ""咳嗽"", ""labels"": [""SYM""]}]"
”张东说。,"[{""start"": 1, ""end"": 3, ""text"": ""张东"", ""labels"": [""PER""]}]"
",滴滴方面透露，目前仍在持续采购防护装备物资，希望能为更多的武汉医务工作者提供免费出行服务。","[{""start"": 1, ""end"": 3, ""text"": ""滴滴"", ""labels"": [""ORG""]}, {""start"": 30, ""end"": 32, ""text"": ""武汉"", ""labels"": [""LOC""]}]"
",2020年的科技股整体收益率可能不如2019年，因为2019年不论是科技股、还是消费股都是在2018年下半年大跌的基础上涨上来的。","[{""start"": 1, ""end"": 6, ""text"": ""2020年"", ""labels"": [""TIME""]}, {""start"": 19, ""end"": 24, ""text"": ""2019年"", ""labels"": [""TIME""]}, {""start"": 27, ""end"": 32, ""text"": ""2019年"", ""labels"": [""TIME""]}, {""start"": 47, ""end"": 52, ""text"": ""2018年"", ""labels"": [""TIME""]}]"
",2020年2月3日起，北京市同城票据交换业务（以下简称交换业务）和北京市票据交换信息管理平台正式恢复，交换场次及时间不变。","[{""start"": 1, ""end"": 10, ""text"": ""2020年2月3日"", ""labels"": [""TIME""]}, {""start"": 12, ""end"": 14, ""text"": ""北京"", ""labels"": [""LOC""]}, {""start"": 34, ""end"": 37, ""text"": ""北京市"", ""labels"": [""LOC""]}]"
",财政部预算司副司长郝磊详细回应称，中央对地方的转移支付是保障基层政府正常运转、加强和改善基本民生的重要财力来源。","[{""start"": 10, ""end"": 13, ""text"": ""郝磊详"", ""labels"": [""PER""]}, {""start"": 18, ""end"": 20, ""text"": ""中央"", ""labels"": [""ORG""]}]"
对应到A股市场，2009年到2019年，申万医药生物行业指数累计上涨了334.1%。,"[{""start"": 8, ""end"": 13, ""text"": ""2009年"", ""labels"": [""TIME""]}, {""start"": 14, ""end"": 19, ""text"": ""2019年"", ""labels"": [""TIME""]}, {""start"": 20, ""end"": 28, ""text"": ""申万医药生物行业"", ""labels"": [""ORG""]}]"
所以如果其他国家都去抄中国政府的作业，从理论上来说，很快就能出现拐点。,"[{""start"": 11, ""end"": 13, ""text"": ""中国"", ""labels"": [""LOC""]}]"
",连日来，黄冈市蕲春、浠水、黄梅、武穴、红安等各县市陆续有确诊病例治愈出院。","[{""start"": 5, ""end"": 7, ""text"": ""黄冈"", ""labels"": [""LOC""]}, {""start"": 8, ""end"": 10, ""text"": ""蕲春"", ""labels"": [""LOC""]}, {""start"": 11, ""end"": 13, ""text"": ""浠水"", ""labels"": [""LOC""]}, {""start"": 14, ""end"": 16, ""text"": ""黄梅"", ""labels"": [""LOC""]}, {""start"": 17, ""end"": 19, ""text"": ""武穴"", ""labels"": [""LOC""]}, {""start"": 20, ""end"": 22, ""text"": ""红安"", ""labels"": [""LOC""]}, {""start"": 29, ""end"": 33, ""text"": ""确诊病例"", ""labels"": [""TREAT""]}]"
",新冠肺炎疫情已迎来积极转变，这背后离不开医护人员在前线的奋战。","[{""start"": 1, ""end"": 5, ""text"": ""新冠肺炎"", ""labels"": [""DIS""]}]"
“在确保完成2020年普惠型小微企业贷款目标计划的基础上，积极推动小微企业信贷投放有效增长。,"[{""start"": 6, ""end"": 11, ""text"": ""2020年"", ""labels"": [""TIME""]}, {""start"": 11, ""end"": 13, ""text"": ""普惠"", ""labels"": [""ORG""]}]"
",李华妈妈站在一旁，偷偷用衣角擦眼泪。","[{""start"": 1, ""end"": 3, ""text"": ""李华"", ""labels"": [""PER""]}]"
",然而，沃尔什当时并不知道自己已成为病毒携带者，在出差结束之后，他没有直接回英国，而是飞到法国开始为期4天的度假。","[{""start"": 4, ""end"": 7, ""text"": ""沃尔什"", ""labels"": [""PER""]}, {""start"": 38, ""end"": 40, ""text"": ""英国"", ""labels"": [""LOC""]}, {""start"": 45, ""end"": 47, ""text"": ""法国"", ""labels"": [""LOC""]}]"
",1月28日14时30分许，呼和浩特市赛罕区公安分局东瓦窑批发市场派出所接到金桥开发区某小区疫情防控人员报警称：一男子在驾驶出租车进入小区时，不仅不配合疫情防控人员登记，反而辱骂并试图殴打防控人员。","[{""start"": 2, ""end"": 12, ""text"": ""月28日14时30分"", ""labels"": [""TIME""]}, {""start"": 14, ""end"": 18, ""text"": ""呼和浩特"", ""labels"": [""LOC""]}, {""start"": 19, ""end"": 21, ""text"": ""赛罕"", ""labels"": [""LOC""]}, {""start"": 26, ""end"": 29, ""text"": ""东瓦窑"", ""labels"": [""LOC""]}, {""start"": 38, ""end"": 43, ""text"": ""金桥开发区"", ""labels"": [""LOC""]}]"
